0.21858595 0.42466405
0.23221397 0.43237844
0.21218978 0.4295074
0.1753824 0.35295245
0.13746636 0.26651913
0.09556091 0.187309
0.05817429 0.11672518
0.030345917 0.053150948
0.010251215 0.0063771135
-0.0054975864 -0.03366534
-0.017039936 -0.066795364
-0.024736207 -0.09226673
-0.029283643 -0.109939694
-0.031481016 -0.12030137
-0.03205976 -0.12432279
-0.03159808 -0.12324985
-0.035121422 -0.11565676
-0.037273116 -0.11022718
-0.039195184 -0.1072461
-0.04165253 -0.10586495
-0.045875594 -0.09926812
-0.05543254 -0.08317451
-0.05710551 -0.06740076
-0.053875905 -0.053065352
-0.05041509 -0.04060569
-0.050658096 -0.029541453
-0.044903945 -0.02910688
-0.03066359 -0.024650212
-0.012109898 -0.008998771
-0.0033323716 -0.002475638
0.0004769787 -0.0004793233
0.0021606875 -0.00010105362
0.0029511887 -0.00021501025
0.0033412974 -0.00042667935
0.0035357403 -0.0006108577
0.0036247661 -0.0007384209
0.0035843696 -0.00085857627
0.0034687305 -0.0007389573
0.0034021232 -0.00042783606
0.0033189608 -0.00025251647
0.0032389124 -0.00014008721
0.0031666204 -5.8946665e-05
0.00302778 -8.854037e-05
0.0025764275 -0.0005189529
0.0023271698 -0.00064637826
0.002177138 -0.0006502563
0.0020770177 -0.0006078942
0.0020028027 -0.00055154733
0.0019427737 -0.0004937625
0.0018908061 -0.0004389337
-0.3889317 0.23235358
-0.35389885 0.15902968
-0.3215377 0.1521592
-0.26442492 0.12899402
-0.2013556 0.10222897
-0.1436891 0.08188906
-0.09409194 0.06496068
-0.056466535 0.047492556
-0.01992651 0.037077863
0.0041682553 0.028315438
0.01847828 0.020397479
0.028686162 0.012122089
0.03560409 0.0039694775
0.04124344 -0.0034378776
0.045663837 -0.010004589
0.051899586 -0.014213245
0.056376215 -0.017678281
0.058128804 -0.020974815
0.05577668 -0.027289342
0.05214081 -0.031226844
0.049615387 -0.03233301
0.04693466 -0.03269805
0.039787266 -0.034787856
0.03451749 -0.03549289
0.030413596 -0.036187813
0.027628541 -0.035897866
0.026431587 -0.035134394
0.03211633 -0.033260863
0.037312962 -0.030753441
0.03992647 -0.026982518
0.04126571 -0.022238376
0.038048577 -0.015573259
0.030055558 -0.009096033
0.023908483 -0.0044431314
0.019155268 -0.0019957877
0.012676238 -0.0027589127
0.0066866623 -0.0015951563
0.0026376857 -0.0011028191
5.736202e-05 -0.0009355761
-0.0025842057 3.0905474e-05
-0.004654292 -0.0003270316
-0.005774933 -0.00047196026
-0.006447844 -0.00052711315
-0.0069105644 -0.000544432
-0.0072776657 -0.00054577686
-0.007605503 -0.00054015167
-0.007922707 -0.0005313339
-0.008244156 -0.00052086957
-0.008578246 -0.0005092839
-0.008930051 -0.0004968489
0.27321792 0.3774818
0.2579068 0.38169816
0.19636418 0.35898232
0.13252923 0.29575032
0.10122419 0.22686848
0.06724379 0.16356711
0.030921083 0.1091384
-0.0037836027 0.060691863
-0.019099439 0.014310789
-0.0294889 -0.018851092
-0.035318483 -0.042925652
-0.03916934 -0.063208066
-0.041208208 -0.07902323
-0.04174474 -0.09013402
-0.041137606 -0.09671023
-0.03972524 -0.09923473
-0.037789125 -0.098384835
-0.035541642 -0.09491721
-0.034016397 -0.09308275
-0.035838977 -0.08736098
-0.035959918 -0.08032864
-0.0368974 -0.07896811
-0.041245494 -0.07186407
-0.04781317 -0.059270456
-0.03929022 -0.052227784
-0.03413139 -0.051305693
-0.02485795 -0.04698146
-0.016772088 -0.03321272
-0.008471532 -0.01890624
-0.0031218948 -0.010636228
-0.00014352798 -0.0064515756
0.0012178937 -0.0041205776
0.002161343 -0.0028659776
0.0025281182 -0.0023261923
0.002637127 -0.0020756584
0.0026269495 -0.0019365259
0.0024666216 -0.001898786
0.0021556062 -0.0018307224
0.0019458582 -0.0017102833
0.0017869528 -0.0015761108
0.0016561284 -0.0014439108
0.0015429022 -0.001319639
0.0014421184 -0.0012050018
0.0013510353 -0.0011000978
0.0012679764 -0.0010043468
0.0011919582 -0.00091699907
0.0011221017 -0.00083725556
0.0010577958 -0.0007643805
0.0009984892 -0.0006977528
0.0009437126 -0.0006367168
0.123055264 0.2942948
0.105497144 0.28964758
0.08786336 0.2697241
0.048718724 0.23068748
0.02710023 0.17608957
0.008305694 0.13011104
-0.0024645876 0.10573652
-0.008973782 0.085009426
-0.015368764 0.06505876
-0.021278098 0.046317063
-0.026237924 0.028722266
-0.029943356 0.012377593
-0.03591936 -0.005620666
-0.03956868 -0.021398168
-0.04057774 -0.034775924
-0.04089456 -0.043975987
-0.041120745 -0.049130917
-0.044341374 -0.04935062
-0.04915321 -0.0565287
-0.053554814 -0.06187279
-0.052194722 -0.06940241
-0.040157624 -0.07900009
-0.028389825 -0.085152075
-0.006769561 -0.083130434
0.01557491 -0.069823295
0.036813848 -0.05660151
0.05004491 -0.04763895
0.053973097 -0.041470643
0.03997165 -0.03415948
0.027048195 -0.0210809
0.01976025 -0.018124081
0.014700546 -0.014602722
0.011401807 -0.012231057
0.009680535 -0.0134531725
0.008333766 -0.015116245
0.0090191 -0.016054241
0.012124339 -0.016154736
0.014054401 -0.016284583
0.014874516 -0.016622048
0.0137410825 -0.01665368
0.012284845 -0.016529286
0.011163903 -0.01635967
0.010229402 -0.016155612
0.00939799 -0.01592384
0.008623423 -0.015668618
0.0076536234 -0.01554968
0.006340106 -0.015716678
0.0042345347 -0.0147159
0.0026558798 -0.012834745
0.0015507849 -0.010956292
-0.27659726 0.26270264
-0.26439622 0.19037044
-0.25115055 0.1757249
-0.23096599 0.14154242
-0.18211132 0.10643898
-0.13521813 0.08531277
-0.09966545 0.068974875
-0.07466682 0.055932008
-0.05149603 0.044351052
-0.030749772 0.03356829
-0.012553681 0.023279127
0.0031928162 0.013420685
0.016677018 0.004076608
0.032645833 -0.0023606818
0.049121376 -0.0034780581
0.05677684 -0.009204038
0.061653584 -0.014652299
0.06462564 -0.019386679
0.06618568 -0.023211675
0.06564908 -0.025187952
0.05661867 -0.032147285
0.05352422 -0.03458294
0.05121508 -0.036038768
0.0484034 -0.036989033
0.043567516 -0.03815975
0.04033695 -0.036944203
0.03742787 -0.035444025
0.034334846 -0.034547582
0.03488935 -0.03574644
0.035281394 -0.036030546
0.03339283 -0.034159712
0.026229719 -0.026656346
0.020029899 -0.017422272
0.015356563 -0.012288764
0.009423669 -0.007280325
0.0055997455 -0.0046259537
0.0032120014 -0.003203917
0.002099213 -0.0029091302
0.0014977443 -0.0027583577
0.0011224668 -0.0025957723
0.001913575 -0.002085481
0.0029240018 -0.0016973296
0.0035290348 -0.0016239118
0.0036599399 -0.0022572088
0.0038695887 -0.0025549023
0.0036863815 -0.0029587022
0.0034598273 -0.0032555864
0.0033457973 -0.0033510085
0.0032606008 -0.0033305532
0.0031699357 -0.0032429092
0.109588616 0.35499614
0.105310254 0.35164565
0.10357593 0.33551672
0.08022919 0.2905951
0.070557155 0.2377077
0.054700326 0.18904784
0.042225115 0.14907062
0.02835992 0.112726234
0.014484666 0.078992225
0.0017692205 0.047434356
-0.00889663 0.01814019
-0.016960314 -0.008449599
-0.022224968 -0.031756163
-0.024816483 -0.051261764
-0.025105847 -0.066653594
-0.02360832 -0.07788803
-0.020883787 -0.085183404
-0.017456405 -0.088965364
-0.01376521 -0.08979084
-0.010141241 -0.08827092
-0.0068089357 -0.085007556
-0.0041436316 -0.08072159
-0.003086505 -0.075463876
-0.0029630351 -0.069652334
-0.007480474 -0.061175812
-0.011318483 -0.057273116
-0.017319988 -0.053419594
-0.024123987 -0.060062382
-0.025395498 -0.06293755
-0.015381561 -0.0613478
0.0016768335 -0.056482613
0.0076200827 -0.04887259
0.008330599 -0.041370228
0.008079763 -0.03581447
0.005609595 -0.03210097
0.002898737 -0.029211586
0.00065087515 -0.026648432
-0.0012050116 -0.024323452
-0.0022972857 -0.021562872
-0.0020030634 -0.017225651
-0.00035234538 -0.011117224
-0.00031147897 -0.0072207544
-0.00084459764 -0.0045618596
-0.0015088308 -0.0026520768
-0.0023843676 -0.0011652358
-0.0033162115 6.915815e-05
-0.0040038684 0.0010780697
-0.004494197 0.0018843516
-0.004824035 0.002513156
-0.0050233775 0.0029890891
0.07729566 0.2685231
0.0578848 0.25330952
0.05959013 0.22632049
0.031566687 0.18867864
0.015146729 0.14805248
0.0012742423 0.11404302
-0.0102071045 0.093141444
-0.02108029 0.075480826
-0.028623449 0.05929863
-0.02975897 0.045319933
-0.036002044 0.029341878
-0.043373596 0.01586616
-0.049075913 0.003949745
-0.05299673 -0.0062904195
-0.057066645 -0.017264469
-0.067132644 -0.029629352
-0.07630127 -0.040538717
-0.061862316 -0.055149116
-0.04707395 -0.06892587
-0.0357093 -0.07431391
-0.01128458 -0.0662982
0.009638562 -0.05909347
0.025879124 -0.05157381
0.039097447 -0.044752236
0.04769343 -0.04119566
0.053894766 -0.03860244
0.0584066 -0.036702923
0.05371469 -0.032601904
0.038911823 -0.03138267
0.025615653 -0.022496037
0.017923819 -0.014930881
0.013610253 -0.011626904
0.010384104 -0.011466345
0.008410121 -0.010854773
0.0066790334 -0.009615798
0.005578721 -0.008574969
0.0048676194 -0.0077093225
0.0049864533 -0.008445969
0.0051216856 -0.009132552
0.005190214 -0.0096204495
0.005197724 -0.0099406345
0.0062395046 -0.010548502
0.008486745 -0.01118867
0.010060575 -0.01183078
0.010640272 -0.012344691
0.010091312 -0.012613462
0.009653708 -0.012781766
0.0093471 -0.01293006
0.009108947 -0.013066202
0.008799236 -0.013120245
0.24936564 0.40416756
0.24883777 0.4084705
0.1979274 0.39249542
0.15307397 0.32100645
0.117935136 0.24247897
0.079791784 0.17000608
0.039631512 0.10741647
0.016052917 0.049433354
-0.0023188624 0.0032219733
-0.014564222 -0.030582357
-0.023731356 -0.05906502
-0.029955013 -0.081500284
-0.033662055 -0.09762459
-0.035401065 -0.10767632
-0.035712373 -0.112308815
-0.035053615 -0.112440914
-0.035092928 -0.11028398
-0.038265876 -0.10596996
-0.039384503 -0.09919491
-0.041404847 -0.098510884
-0.04309396 -0.095570475
-0.053406417 -0.0812566
-0.056145407 -0.066526994
-0.05422529 -0.05251563
-0.04769716 -0.040360942
-0.040555242 -0.038799156
-0.02931481 -0.033397574
-0.015153175 -0.020432202
-0.005033145 -0.0078408
-8.960068e-05 -0.0027929356
0.0016470238 -0.0011769169
0.0022569187 -0.0006897071
0.0024693185 -0.0005575022
0.0025345257 -0.00052863866
0.002527999 -0.00053269364
0.0023799718 -0.0006160265
0.002369541 -0.00083274517
0.00237609 -0.0009799573
0.002372335 -0.0010629884
0.0023536861 -0.0011021765
0.0023208293 -0.0011101356
0.0022761335 -0.0010953872
0.0022223927 -0.0010641414
0.0021621776 -0.0010209783
0.002097626 -0.000969398
0.0020553963 -0.0010019011
0.0020322623 -0.0010785973
0.0020378353 -0.0009476069
0.0020257654 -0.00075075903
0.0019744833 -0.0006203814
-0.015988255 0.24350172
-0.021623008 0.21561064
-0.020369472 0.18132846
-0.016972216 0.1396251
-0.026933443 0.12333769
-0.029484486 0.11033932
-0.038346723 0.09403764
-0.049610555 0.0776793
-0.06184959 0.061653104
-0.07365585 0.0454321
-0.08835101 0.031573527
-0.088134915 0.018462196
-0.08315129 0.0024627813
-0.079440914 -0.01643792
-0.067442074 -0.027288813
-0.048081867 -0.03291109
-0.027666885 -0.035115693
-0.0065354668 -0.034520812
0.015749114 -0.03184275
0.034201115 -0.026345596
0.050133668 -0.020299332
0.057440277 -0.016725931
0.058759566 -0.016760973
0.058745787 -0.016751328
0.057736523 -0.01668692
0.056185517 -0.016684104
0.054630797 -0.01693447
0.05431638 -0.019309292
0.05188722 -0.023192171
0.040351886 -0.02241632
0.027646417 -0.025306853
0.018664777 -0.026458899
0.0108697 -0.025242021
0.00839733 -0.025736487
0.0083118845 -0.021677522
0.0064145266 -0.01845022
0.0044509103 -0.017137384
0.004016177 -0.015622552
0.0027827176 -0.013015808
0.0021064028 -0.010945166
0.0017618816 -0.009350934
0.001644662 -0.008176897
0.0017704275 -0.0074524707
0.0017910283 -0.006798162
0.0017648619 -0.0062084906
0.0017190111 -0.005676944
0.0016661048 -0.0051970654
0.0017843153 -0.004493884
0.0019928564 -0.003585319
0.0021786282 -0.0034339894
0.019420909 0.25779995
0.009713635 0.23555285
0.019081071 0.20046073
0.01144912 0.1610853
0.0057905116 0.13664228
-0.0022498854 0.119314715
-0.01100796 0.10587006
-0.019175675 0.09330624
-0.031061675 0.07751083
-0.043955527 0.06057437
-0.05495774 0.04515177
-0.06427366 0.027896145
-0.0726437 0.009365952
-0.08644845 -0.005901644
-0.087036416 -0.022976873
-0.080702215 -0.040156774
-0.072965875 -0.05978928
-0.056931693 -0.06638732
-0.029878478 -0.064107165
-0.007930924 -0.06126447
0.012914394 -0.055256173
0.031916764 -0.04691835
0.045085803 -0.03976874
0.053525362 -0.035311934
0.058942188 -0.031100288
0.06131358 -0.026841236
0.06278298 -0.023412215
0.061615583 -0.024773417
0.05787595 -0.025438067
0.04024263 -0.02662973
0.026372641 -0.026751263
0.01711089 -0.018736258
0.011791696 -0.014050861
0.008360392 -0.012160189
0.006641834 -0.011000696
0.0056224843 -0.010023573
0.00497612 -0.009181478
0.0038725242 -0.007583524
0.003224615 -0.006454291
0.0029314077 -0.0056177974
0.0036502616 -0.0046758116
0.003953958 -0.0040388107
0.0040802057 -0.0037216167
0.0043635764 -0.004893157
0.0045114746 -0.0064375577
0.0047355536 -0.007680124
0.0049484787 -0.008658955
0.006632335 -0.0090433275
0.008915188 -0.009093781
0.010183139 -0.009225534
-0.30553046 0.18837224
-0.2683011 0.11630576
-0.22528414 0.10958879
-0.18476442 0.0967944
-0.14392054 0.081671074
-0.10290587 0.06551091
-0.067022726 0.052924946
-0.03902669 0.040555734
-0.015801143 0.029703872
0.0034116001 0.020242294
0.01998753 0.013102862
0.029713994 0.009396187
0.03414509 0.0059224274
0.037334643 0.0023646166
0.039688047 -0.001047603
0.041411187 -0.0041824854
0.042765237 -0.0066893664
0.043013807 -0.009492578
0.045201927 -0.011654158
0.04298904 -0.016137253
0.037306868 -0.022758543
0.036335744 -0.025630873
0.03635666 -0.026982224
0.033824865 -0.028547483
0.03243719 -0.028063914
0.031158498 -0.026731309
0.030943407 -0.027614012
0.029225688 -0.026335195
0.026816227 -0.022300677
0.023930078 -0.019055864
0.02375763 -0.015541945
0.021758243 -0.012827642
0.017166834 -0.00763014
0.012790914 -0.0042095343
0.010186559 -0.0021374077
0.007860946 -0.0011053039
0.005987237 -0.00020215614
0.0044014244 0.00045151307
0.0032264404 0.00064588
0.002444456 0.0006081205
0.0013509161 -7.20988e-05
0.0010362115 -0.00040838073
0.0009813976 -0.0005666124
0.00088022626 -0.00072818564
0.0008285044 -0.0008341701
0.00082474184 -0.0008768246
0.0010827999 -0.0007981018
0.00179377 -0.0005342769
0.0019767706 -0.00042105044
0.0019717042 -0.00036511148
-0.35578647 0.2915251
-0.33664194 0.21172439
-0.3236866 0.1948266
-0.27729067 0.15097281
-0.21575817 0.11759399
-0.15731585 0.092444204
-0.11718171 0.07152563
-0.08409191 0.054558385
-0.054503072 0.038937103
-0.028798778 0.024177242
0.0003023073 0.01832531
0.019763064 0.01017069
0.036970753 0.0031002217
0.050735913 -0.0033343232
0.058973815 -0.010153399
0.06303502 -0.017417837
0.06184793 -0.028624902
0.06281172 -0.035550732
0.06415865 -0.039150126
0.06308753 -0.03957064
0.060321566 -0.03816166
0.053767197 -0.038341053
0.04335324 -0.04171127
0.037194766 -0.042785496
0.03318329 -0.042426314
0.03020992 -0.041163135
0.027710851 -0.03933417
0.026683766 -0.037384473
0.027501933 -0.03878151
0.028273502 -0.039152365
0.030205937 -0.03817099
0.02968648 -0.027312618
0.02383102 -0.013747418
0.01565397 -0.008865911
0.011583995 -0.0054454817
0.0075757843 -0.0039062705
0.003125337 -0.004087805
-0.0005989372 -0.0038796687
-0.0031039168 -0.004055429
-0.004478045 -0.0037292214
-0.005080917 -0.0035458463
-0.0055742804 -0.0034931155
-0.0059804874 -0.003496174
-0.00632934 -0.00351502
-0.006646908 -0.0035318693
-0.005975384 -0.0030615192
-0.005840436 -0.0026081589
-0.006013604 -0.002276472
-0.0063167345 -0.0020683783
-0.0066557513 -0.001952269
0.030983564 0.3245236
0.020697715 0.30666035
0.0408212 0.2687715
0.043232724 0.23636496
0.02942037 0.21452738
0.030557042 0.19455403
0.026501685 0.17183816
0.019273687 0.13930063
0.008272943 0.10521371
-0.0036961418 0.07247898
-0.013867688 0.042683177
-0.023119822 0.017090999
-0.029917846 -0.005105857
-0.034131423 -0.023828752
-0.036663327 -0.039531223
-0.041635264 -0.048629873
-0.045155462 -0.054135907
-0.046986468 -0.057387125
-0.049011473 -0.066098705
-0.049909994 -0.071243666
-0.04241403 -0.07175805
-0.028344164 -0.078263804
-0.015883407 -0.08152989
-0.004813306 -0.08095161
0.0036125623 -0.076872736
0.010132674 -0.07070984
0.015534939 -0.06361469
0.019902142 -0.05538328
0.02920824 -0.045002427
0.034357157 -0.038755756
0.03385816 -0.0319102
0.033067163 -0.027467018
0.03497906 -0.023810111
0.03643708 -0.020909116
0.040610347 -0.015536887
0.03852319 -0.013180228
0.032918938 -0.011068585
0.02816452 -0.011544119
0.024162551 -0.011702493
0.019208169 -0.0110661285
0.016639626 -0.010706692
0.015270871 -0.010511639
0.013998704 -0.010551194
0.013288982 -0.011006906
0.013840656 -0.01025386
0.014217476 -0.009327893
0.014761449 -0.008493815
0.014976767 -0.007852196
0.014915641 -0.007441661
0.014623293 -0.0072786757
-0.14339042 0.29752153
-0.14500406 0.24752806
-0.13452724 0.22220346
-0.14439258 0.19099395
-0.16464856 0.1475302
-0.1717901 0.11098608
-0.17365035 0.07717253
-0.15513535 0.047384623
-0.12451815 0.02192461
-0.08394223 -0.0019108029
-0.04046552 -0.011084513
-0.0003317222 -0.009725547
0.028075766 -0.010069164
0.046718873 -0.0129138725
0.05974525 -0.015698418
0.06990541 -0.016039724
0.07695149 -0.014346837
0.08151023 -0.010296271
0.07026003 -0.015828151
0.06196395 -0.021835119
0.059593145 -0.025219835
0.057999704 -0.026567487
0.055944834 -0.027112193
0.0535731 -0.02719017
0.050983608 -0.026847763
0.049761645 -0.026485097
0.049442016 -0.025916625
0.04746135 -0.025890978
0.043013733 -0.031332914
0.04093231 -0.03840021
0.03607431 -0.041970734
0.01882928 -0.04102564
0.007330577 -0.037303176
0.0014221584 -0.033151064
-0.0010223758 -0.022667326
-0.0023785934 -0.015354924
-0.0032353066 -0.010408912
-0.003412308 -0.0071579367
-0.0032784748 -0.0050409897
-0.0030860207 -0.0037159373
-0.00301086 -0.0029777046
-0.0028883438 -0.0024990495
-0.0028822268 -0.0026052755
-0.002873368 -0.0027141797
-0.0028492955 -0.002779506
-0.002812229 -0.0028141174
-0.0027649258 -0.0028272788
-0.0021738077 -0.002985185
-0.0019265539 -0.0037024256
-0.0018234904 -0.004232161
0.27221867 0.36049283
0.24535748 0.3432998
0.17523861 0.31441113
0.11362264 0.26100007
